,PRE062-1
ENSG00000267364,0.010362181
SLFN11,0.024280189
SLFN12,0.040963687
SLFN13,0.009190036
SLFN12L,0.0098503055
SNHG30,0.1292123
AP2B1,0.3172063
TAF15,0.15786003
MMP28,0.031238217
ENSG00000270871,0.0
CCL5,0.14310013
CCL14,0.013511195
CCL23,0.01331926
CCL18,0.012459838
CCL3,0.067520656
CCL4,0.14025751
ENSG00000274767,0.0
CCL3L3,0.032003295
CCL4L2,0.052670065
ZNHIT3,0.24007681
MYO19,0.061668895
GGNBP2,0.2546532
DHRS11,0.11472034
MRM1,0.006315054
AATF,0.13763353
ACACA,0.06349394
TADA2A,0.033287905
DUSP14,0.08637428
SYNRG,0.18540771
DDX52,0.13010551
MRPL45,0.121598154
SOCS7,0.025291001
ARHGAP23,0.036869705
EPOP,0.011300609
ENSG00000277969,0.039941564
MLLT6,0.21457697
CISD3,0.27240902
PCGF2,0.12612063
PSMB3,0.6514157
PIP4K2B,0.058404487
CWC25,0.14633618
RPL23,1.329032
LASP1,0.1236281
LASP1NB,0.016996203
PLXDC1,0.005459456
RPL19,2.9075673
FBXL20,0.04704831
MED1,0.07832703
CDK12,0.13748561
STARD3,0.09043725
PNMT,0.013056488
PGAP3,0.053227775
ERBB2,0.281021
MIEN1,0.45022833
IKZF3,0.0
ORMDL3,0.10011947
PSMD3,0.16055655
MED24,0.07950057
THRA,0.14400671
NR1D1,0.011166217
MSL1,0.09300081
CASC3,0.12481145
WIPF2,0.11795156
RARA,0.058188677
RARA-AS1,0.033977225
TOP2A,0.01730299
IGFBP4,0.41653946
CCR7,0.02822441
SMARCE1,0.13948826
KRT222,0.0043282523
KRT10,0.82609564
KRT10-AS1,0.103671566
KRT23,0.0
KRT19,0.5582977
EIF1,2.7123172
HAP1,0.00055511686
JUP,0.334616
P3H4,0.031618994
FKBP10,0.046851598
NT5C3B,0.22908325
KLHL11,0.0043578553
ACLY,0.069506615
CNP,0.11110419
DNAJC7,0.28015056
NKIRAS2,0.11207636
DHX58,0.03311723
KAT2A,0.07512468
RAB5C,0.5012051
GHDC,0.071659505
STAT5B,0.12041652
STAT5A,0.063901715
STAT3,0.4602535
CAVIN1,0.27617368
ATP6V0A1,0.118929714
NAGLU,0.09932348
HSD17B1-AS1,0.029040953
COASY,0.11948062
MLX,0.109742545
RETREG3,0.14689407
TUBG1,0.083910175
TUBG2,0.059025347
PLEKHH3,0.05678389
ENSG00000267042,0.034151312
CNTNAP1,0.0
EZH1,0.108062275
RAMP2-AS1,0.0
RAMP2,0.21685772
VPS25,0.37439573
WNK4,0.16996203
COA3,0.7210672
BECN1,0.14815101
PSME3,0.0932719
AOC3,0.02814305
AARSD1,0.040316235
PTGES3L,0.010632654
RUNDC1,0.054869775
RPL27,1.7416942
IFI35,0.11186092
VAT1,0.1552007
BRCA1,0.0100564435
ENSG00000267002,0.04057865
NBR1,0.22172035
TMEM106A,0.006986199
ARL4D,0.30938593
DHX8,0.062554136
DUSP3,0.19253816
TMEM101,0.312326
LSM12,0.21219146
G6PC3,0.14100142
HDAC5,0.12347008
ASB16-AS1,0.025178317
TMUB2,0.13639237
ATXN7L3,0.04731023
UBTF,0.18769965
SLC25A39,0.46271396
GRN,0.48295024
GPATCH8,0.11096751
FZD2,0.009804364
MEIOC,0.0011335595
CCDC43,0.0929136
GJC1,0.015501377
HIGD1B,0.0
EFTUD2,0.043297146
DCAKD,0.059310745
NMT1,0.20198762
ACBD4,0.041843843
ENSG00000276728,0.021549294
HEXIM1,0.12749606
HEXIM2-AS1,0.036624126
HEXIM2,0.045439735
FMNL1-DT,0.011502526
FMNL1,0.06087228
MAP3K14,0.04454131
ARHGAP27,0.025708543
PLEKHM1,0.034042645
ENSG00000267198,0.006985265
MAPT,0.025530532
KANSL1,0.1919972
KANSL1-AS1,0.0970562
ARL17B,0.011445345
ARL17A,0.03148773
FAM215B,0.009744027
NSF,0.06472662
GOSR2,0.14464346
CDC27,0.11680421
EFCAB13,0.019624574
NPEPPS,0.1692857
KPNB1,0.27623972
TBKBP1,0.016717564
OSBPL7,0.017564358
MRPL10,0.13211888
SCRN2,0.12297447
SP2,0.05234259
PNPO,0.084831335
CDK5RAP3,0.032995805
COPZ2,0.12165871
NFE2L1,0.34241658
CBX1,0.15806384
SNX11,0.04954582
SKAP1,0.15069579
HOXB2,0.24577269
HOXB-AS1,0.059359536
HOXB3,0.105990045
HOXB-AS3,0.27912265
HOXB4,0.055722166
HOXB5,0.043590065
HOXB6,0.16656245
HOXB7,0.22536565
CALCOCO2,0.2161347
ATP5MC1,1.2071705
UBE2Z,0.18066311
SNF8,0.40422806
GNGT2,0.0023503953
ABI3,0.04663724
ZNF652,0.13909689
PHB1,0.6832225
NGFR,0.008341431
SPOP,0.12599644
SLC35B1,0.2059112
FAM117A,0.039115418
KAT7,0.09108866
ITGA3,0.1839734
PDK2,0.19026335
SAMD14,0.0065194736
PPP1R9B,0.041363798
SGCA,0.037913878
COL1A1,0.1384512
XYLT2,0.06143261
MRPL27,0.427834
LRRC59,0.14357343
RSAD1,0.07392934
SPATA20,0.1498561
ABCC3,0.015121462
ANKRD40,0.08366545
ENSG00000262967,0.030787224
LUC7L3,0.51611596
TOB1,0.47009668
SPAG9,0.27742434
NME1,0.37584883
NME2,0.05284311
MBTD1,0.030689375
UTP18,0.10206222
TOM1L1,0.21518627
COX11,0.26838553
STXBP4,0.060114253
HLF,0.09464813
MMD,0.060068842
PCTP,0.050038733
C17orf67,0.021749254
DGKE,0.052206326
TRIM25,0.067221306
COIL,0.124366134
SCPEP1,0.5722715
AKAP1,0.13332112
ENSG00000263089,0.009538651
MSI2,0.37777293
MRPS23,0.33006814
CUEDC1,0.071892545
VEZF1,0.19651736
ENSG00000264112,0.018791884
SRSF1,0.2934825
DYNLL2,0.19574465
TSPOAP1-AS1,0.006804015
MIR142HG,0.01075023
SUPT4H1,0.28803134
MTMR4,0.06045337
SEPTIN4,0.09726551
RAD51C,0.18591154
TRIM37,0.036988184
SKA2,0.14229953
PRR11,0.005264324
YPEL2,0.07588326
DHX40,0.111359544
ENSG00000273702,0.072458506
CLTC,0.40062988
PTRH2,0.08210734
VMP1,0.45658407
TUBD1,0.03382181
RPS6KB1,0.06610094
RNFT1,0.04263675
HEATR6,0.036797266
USP32,0.04932663
APPBP2,0.10330938
BCAS3,0.0500317
TBX2-AS1,0.23155154
TBX2,0.32212391
LINC02875,0.018828623
INTS2,0.029402932
MED13,0.18184045
METTL2A,0.05471165
TLK2,0.055985663
ENSG00000277463,0.0023666266
ENSG00000274565,0.0
MRC2,0.029663984
TANC2,0.06629671
CYB561,0.06292893
ACE,0.015210556
DCAF7,0.18563072
TACO1,0.11248932
MAP3K3,0.077124834
STRADA,0.01675141
LIMD2,0.11069875
CCDC47,0.3452279
DDX42,0.18907702
FTSJ3,0.07655779
PSMC5,0.605258
SMARCD2,0.0727275
CD79B,0.021712631
SCN4A,0.0
ICAM2,0.10722035
ERN1,0.09113572
SNHG25,0.17812511
TEX2,0.058159187
PECAM1,0.19143742
MILR1,0.0
POLG2,0.036141597
DDX5,1.33348
CEP95,0.11475433
SMURF2,0.089310676
GNA13,0.08735505
RGS9,0.028919822
AXIN2,0.004413429
CEP112,0.03245085
APOH,0.0074157603
PRKCA,0.15346755
CACNG4,0.0
HELZ,0.14712626
HELZ-AS1,0.011869717
PSMD12,0.23991103
PITPNC1,0.07578376
NOL11,0.08760032
BPTF,0.38115847
C17orf58,0.06846922
KPNA2,0.08664952
ENSG00000278730,0.041244004
ENSG00000274561,0.010902754
AMZ2,0.15142386
ARSG,0.02170356
SLC16A6,0.0047639036
WIPI1,0.08241721
PRKAR1A,0.46832684
FAM20A,0.013715776
ABCA8,0.03404392
ABCA9,0.01064098
ABCA6,0.010746334
ABCA5,0.24885347
MAP2K6,0.06756494
ENSG00000267653,0.0
KCNJ16,0.5215532
KCNJ2,0.0096606435
SLC39A11,0.04106829
SSTR2,0.006656111
COG1,0.04518996
VCF1,0.07063931
MTNAP1,0.045505524
CDC42EP4,0.11219778
SDK2,0.0019562468
RPL38,1.6174549
GPRC5C,0.3815634
CD300A,0.04715431
CD300C,0.0009002374
CD300E,0.018213272
RAB37,0.011321799
CD300LF,0.0009002374
NHERF1,0.10923075
NAT9,0.06856551
TMEM104,0.022448996
FDXR,0.0322377
HID1,0.023513079
CDR2L,0.047260277
MRPL58,0.17747353
KCTD2,0.05359223
ATP5PD,1.1287614
ARMC7,0.062332533
NT5C,0.40953094
JPT1,0.30601647
SUMO2,1.3669697
NUP85,0.058971845
GGA3,0.036096424
MRPS7,0.43751544
MIF4GD,0.12998259
MIF4GD-DT,0.0
SLC25A19,0.03516977
GRB2,0.29654866
TMEM94,0.06777762
CASKIN2,0.11346071
TSEN54,0.06446254
LLGL2,0.23742217
RECQL5,0.07418968
SAP30BP,0.16762571
ITGB4,0.03814511
GALK1,0.15533249
H3-3B,2.044268
UNK,0.05450569
UNC13D,0.00921388
WBP2,0.33374578
TRIM47,0.08105998
TRIM65,0.02091136
FBF1,0.026311493
ACOX1,0.14103276
TEN1,0.0
CDK3,0.0
SRP68,0.11769239
EXOC7,0.16527572
RNF157,0.011362358
UBALD2,0.16437641
PRPSAP1,0.1496241
SPHK1,0.027710943
UBE2O,0.035370164
RHBDF2,0.022380622
CYGB,0.0099471565
PRCD,0.0
ENSG00000284526,0.000911973
MXRA7,0.2848404
JMJD6,0.10045169
METTL23,0.21128985
SRSF2,0.64901865
MFSD11,0.06084242
SEC14L1,0.4022447
SEPTIN9,0.2788249
TNRC6C,0.093550526
TMC6,0.061729655
TMC8,0.020308258
SYNGR2,0.20607308
TK1,0.029862069
AFMID,0.10828735
LINC01993,0.0
SOCS3,0.24876733
PGS1,0.0628572
CYTH1,0.07613472
USP36,0.12983239
TIMP2,0.35368183
LGALS3BP,0.38602385
CANT1,0.0843192
C1QTNF1,0.076114774
ENGASE,0.029993268
CBX2,0.0019977344
CBX4,0.06417242
TBC1D16,0.0712541
GAA,0.15666947
EIF4A3,0.25037688
SGSH,0.040836893
SLC26A11,0.059248738
RNF213,0.24945131
RNF213-AS1,0.011916957
ENDOV,0.087337665
RPTOR,0.027050976
CHMP6,0.11027236
BAIAP2-DT,0.04460299
BAIAP2,0.07184383
AATK,0.00583681
CEP131,0.037311636
TEPSIN,0.0330061
NDUFAF8,0.49311706
SLC38A10,0.19122262
ENSG00000262877,0.014701865
BAHCC1,0.040999167
ACTG1,2.407127
FAAP100,0.025739364
NPLOC4,0.09469287
OXLD1,0.20418681
CCDC137,0.0648452
ARL16,0.245974
HGS,0.093300834
ENSG00000262049,0.059526622
MRPL12,0.35741878
SLC25A10,0.054041315
MCRIP1,0.3222323
P4HB,0.54309714
ARHGDIA,0.52948755
ENSG00000263731,0.013022871
ALYREF,0.18528052
ANAPC11,0.62174696
NPB,0.026986511
PCYT2,0.1364778
SIRT7,0.09017344
MAFG,0.121864304
PYCR1,0.00722089
ASPSCR1,0.084309556
CENPX,0.34421661
LRRC45,0.028813496
RAC3,0.030921645
DCXR,0.6204242
RFNG,0.13777058
GPS1,0.15658672
DUS1L,0.20631288
FASN,0.064736895
CCDC57,0.08411713
SLC16A3,0.10134538
CSNK1D,0.220975
CD7,0.10425926
SECTM1,0.020625792
OGFOD3,0.14420584
HEXD,0.11136554
CYBC1,0.12602015
NARF,0.09428379
FOXK2,0.077206075
ENSG00000261845,0.004113124
WDR45B,0.16070053
RAB40B,0.16565782
FN3KRP,0.10558788
FN3K,0.08340834
TBCD,0.07477264
METRNL,0.52538407
USP14,0.16474302
THOC1,0.071940996
COLEC12,0.033183765
TYMS,0.028057864
ENOSF1,0.22247982
YES1,0.11901289
LINC00470,0.0
METTL4,0.0633274
NDC80,0.008169818
SMCHD1,0.21272165
EMILIN2,0.05067895
LPIN2,0.18396299
MYOM1,0.034787502
ENSG00000272688,0.03269674
MYL12A,1.2721858
MYL12B,1.6471387
TGIF1,0.12742995
GAPLINC,0.0
DLGAP1-AS1,0.19173655
LINC00667,0.20892286
ZBTB14,0.025388373
EPB41L3,0.16261895
L3MBTL4,0.010069679
L3MBTL4-AS1,0.0
PTPRM,0.109587505
RAB12,0.0443342
NDUFV2,0.21993408
ANKRD12,0.4108942
TWSG1,0.17338878
RALBP1,0.64755416
PPP4R1,0.12911288
RAB31,0.07355227
VAPA,0.7226138
APCDD1,0.010595761
NAPG,0.16651803
PIEZO2,0.005747801
GNAL,0.009611148
CHMP1B,0.21386902
MPPE1,0.117747776
IMPA2,0.5154076
TUBB6,0.11625083
AFG3L2,0.3714263
PRELID3A,0.006006816
SPIRE1,0.13907507
PSMG2,0.41094673
CEP76,0.014273555
PTPN2,0.12467819
SEH1L,0.046100847
CEP192,0.046959937
LDLRAD4,0.05700565
FAM210A,0.07536138
RNMT,0.305483
ZNF519,0.011085839
ROCK1,0.31509432
ESCO1,0.13085735
SNRPD1,0.4824466
ABHD3,0.041284923
MIB1,0.105931476
GATA6,0.009791335
RBBP8,0.25929657
CABLES1,0.03830769
TMEM241,0.005301678
RIOK3,0.17318085
RMC1,0.046189994
NPC1,0.057004925
ANKRD29,0.04826623
LAMA3,0.012960704
TTC39C,0.05750387
OSBPL1A,0.19266324
IMPACT,0.09064904
ZNF521,0.01729324
SS18,0.14228034
KCTD1,0.13083087
CDH2,0.0338392
DSC2,0.040214527
DSG2,0.20200852
TTR,0.018995997
B4GALT6,0.012354407
TRAPPC8,0.061982907
RNF125,0.030534131
RNF138,0.0350286
ENSG00000263393,0.0
DTNA,0.018499622
MAPRE2,0.08973253
ZNF397,0.07159121
ZSCAN30,0.037829835
ZNF24,0.24049467
ZNF396,0.0159417
INO80C,0.0949603
GALNT1,0.10968641
C18orf21,0.074694425
RPRD1A,0.10849696
SLC39A6,0.153101
ELP2,0.117014945
COSMOC,0.021565435
MOCOS,0.008812061
TPGS2,0.15322834
KIAA1328,0.03463137
CELF4,0.0040394864
PIK3C3,0.10694719
SETBP1,0.10907588
SLC14A1,0.046014078
EPG5,0.027901411
PSTPIP2,0.042364724
ATP5F1A,0.7940558
HAUS1,0.053055063
ARK2N,0.07662613
ARK2C,0.0045981565
PIAS2,0.10854334
KATNAL2,0.037520006
HDHD2,0.083130755
IER3IP1,0.34035015
SMAD2,0.15109709
CTIF,0.048609782
SMAD7,0.07671596
DYM,0.07594034
C18orf32,0.15546037
RPL17-C18orf32,0.0018670358
RPL17,0.324277
LIPG,0.02039975
ACAA2,0.5014559
SNHG22,0.00061614957
MYO5B,0.04017906
MBD1,0.065170094
CXXC1,0.099116765
MRO,0.04495623
ME2,0.114286706
ELAC1,0.048713855
SMAD4,0.12981142
MEX3C,0.043329462
MBD2,0.26185113
ENSG00000277324,0.002783799
POLI,0.07256173
C18orf54,0.009348462
RAB27B,0.004702347
CCDC68,0.046962794
TCF4,0.17665787
TXNL1,0.3667236
WDR7,0.034823418
FECH,0.09700057
NARS1,0.38446283
ATP8B1-AS1,0.016117534
ATP8B1,0.053320937
NEDD4L,0.33006155
MALT1,0.090025626
ZNF532,0.033812452
SEC11C,0.51878995
LMAN1,0.5535569
CCBE1,0.022806134
PMAIP1,0.030662984
RNF152,0.1314268
PIGN,0.046783518
RELCH,0.055302627
TNFRSF11A,0.0013762541
ZCCHC2,0.049044874
PHLPP1,0.036744878
BCL2,0.14027153
KDSR,0.21369565
VPS4B,0.20793594
SERPINB2,0.0
ENSG00000283667,0.0070756087
SERPINB8,0.020180311
CDH19,0.0
DSEL,0.02823581
TMX3,0.08387076
CCDC102B,0.025245769
DOK6,0.01755756
CD226,0.011107372
RTTN,0.022449767
SOCS6,0.055402584
TIMM21,0.057867754
CYB5A,1.4544185
CNDP2,0.41652894
ZNF407-AS1,0.057209622
ZNF407,0.055856816
PTGR3,0.09711798
TSHZ1,0.082541905
ZNF516,0.033279996
ZNF236,0.02888479
MBP,0.23626867
ATP9B,0.09124784
NFATC1,0.05121033
CTDP1,0.050522
SLC66A2,0.22110502
HSBP1L1,0.27024445
TXNL4A,0.5188117
RBFA,0.097195186
RBFADN,0.0057206783
ADNP2,0.079932794
PARD6G,0.02793818
C20orf96,0.056239903
ZCCHC3,0.06981328
SOX12,0.03147061
NRSN2,0.033872858
TRIB3,0.021241479
RBCK1,0.2859742
TBC1D20,0.10961985
CSNK2A1,0.276154
TCF15,0.0
FAM110A,0.021473736
PSMF1,0.2042673
TMEM74B,0.0036163502
SDCBP2,0.062721275
FKBP1A,0.7173044
NSFL1C,0.21791935
SIRPB2,0.0
SIRPA,0.0786492
STK35,0.030947365
SNRPB,0.55172783
NOP56,0.16716215
IDH3B,0.23116782
EBF4,0.023953488
PCED1A,0.038277168
VPS16,0.09625661
PTPRA,0.3011578
MRPS26,0.42945123
UBOX5,0.01950301
FASTKD5,0.057960626
LZTS3,0.05255372
DDRGK1,0.342412
ITPA,0.16153602
DNAAF9,0.09643786
ATRN,0.12713525
SIGLEC1,0.0
HSPA12B,0.033520322
ADISSP,0.094398014
CENPB,0.15178649
CDC25B,0.037273865
AP5S1,0.026148695
MAVS,0.09354158
PANK2-AS1,0.015906546
PANK2,0.08945898
RNF24,0.057343796
SMOX,0.008065288
PRNP,0.12840784
RASSF2,0.016626425
SLC23A2,0.05193868
TMEM230,0.571085
PCNA,0.19665506
CDS2,0.1396957
GPCPD1,0.12769863
SHLD1,0.037521727
TRMT6,0.0886614
MCM8,0.018202638
CRLS1,0.1402245
BMP2,0.030027056
TMX4,0.32950154
PLCB1,0.056772444
PLCB4,0.024770895
MKKS,0.13568546
SLX4IP,0.030887501
JAG1,0.23986292
BTBD3,0.06376907
TASP1,0.03976249
ESF1,0.27955252
NDUFAF5,0.087972544
FLRT3,0.08263921
KIF16B,0.06822041
SNRPB2,0.50040454
DSTN,1.4755297
RRBP1,0.43379217
SNX5,0.20160604
OVOL2,0.012761082
MGME1,0.06904988
PET117,0.08597982
KAT14,0.034993727
ZNF133,0.01860571
POLR3F,0.023709172
RBBP9,0.041057114
SEC23B,0.15221411
SMIM26,0.569437
DTD1,0.20974895
SLC24A3,0.004239297
RIN2,0.114280954
NAA20,0.56499547
CRNKL1,0.08771079
RALGAPA2,0.054196946
KIZ,0.10159536
KIZ-AS1,0.0
XRN2,0.2778434
THBD,0.09951861
CD93,0.13101715
NXT1,0.18127829
GZF1,0.060737964
NAPB,0.02760056
CST3,1.3520664
CST7,0.09692453
APMAP,0.19535553
ACSS1,0.15317632
ENTPD6,0.06392161
PYGB,0.14954522
ABHD12,0.14714293
ZNF337,0.034264177
REM1,0.0
HM13,0.2810135
ID1,0.55818874
COX4I2,0.051508404
BCL2L1,0.26398486
FOXS1,0.034875993
PDRG1,0.09524548
CCM2L,0.015035081
HCK,0.025189131
TM9SF4,0.14687389
PLAGL2,0.042058066
POFUT1,0.07701971
KIF3B,0.19792312
ASXL1,0.13977012
NOL4L,0.055766
ENSG00000277301,0.0
COMMD7,0.26728508
MAPRE1,0.23075981
ENSG00000260257,0.040037904
BPIFB1,0.0
CDK5RAP1,0.062695876
SNTA1,0.12621003
CBFA2T2,0.07598532
NECAB3,0.08746802
PXMP4,0.06528872
ZNF341,0.0078509785
CHMP4B,0.2326211
RALY-AS1,0.017073449
RALY,0.26035443
EIF2S2,0.38603935
ASIP,0.0
AHCY,0.13201669
ITCH,0.090780094
DYNLRB1,0.94388247
MAP1LC3A,0.54415995
NCOA6,0.08697055
TP53INP2,0.13784723
ACSS2,0.05633072
GSS,0.13914476
TRPC4AP,0.12342926
EDEM2,0.11297001
PROCR,0.05875264
MMP24OS,0.7026149
EIF6,0.4818199
UQCC1,0.06986657
CEP250,0.01864629
ERGIC3,0.25757745
CPNE1,0.23503344
RBM12,0.10193652
NFS1,0.13133165
ROMO1,0.67014414
RBM39,0.8532342
PHF20,0.18821701
SCAND1,0.7847649
NORAD,0.5832943
EPB41L1,0.17836861
AAR2,0.071658686
DLGAP4,0.124785945
MYL9,0.45302615
TGIF2,0.05285256
RAB5IF,0.28797582
SLA2,0.0
NDRG3,0.057750426
DSN1,0.029415747
MTCL2,0.050177813
SAMHD1,0.11466411
RBL1,0.017646065
RPN2,0.43758082
MANBAL,0.18957002
SRC,0.040967718
BLCAP,0.19178838
CTNNBL1,0.14748693
TTI1,0.05686753
RPRD1B,0.07025948
TGM2,0.083584614
RALGAPB,0.09933672
ACTR5,0.019005705
PPP1R16B,0.039628383
FAM83D,0.0030480714
DHX35,0.017345054
MAFB,0.10587495
TOP1,0.40439618
PLCG1-AS1,0.0
ZHX3,0.13221374
LPIN3,0.046995606
CHD6,0.17801365
PTPRT,0.0
SRSF6,0.24575664
IFT52,0.090234354
TOX2,0.024425818
JPH2,0.017401215
OSER1,0.12194028
OSER1-DT,0.04059487
FITM2,0.031113155
TTPAL,0.043012656
SERINC3,0.2893894
PKIG,0.23514839
ADA,0.004019307
CCN5,0.056350835
KCNK15,0.012536561
YWHAB,0.97171545
TOMM34,0.057649188
STK4,0.20418504
SDC4,0.55153984
SYS1,0.20386228
PIGT,0.252542
WFDC2,0.80547065
DNTTIP1,0.13215172
UBE2C,0.0076354193
SNX21,0.06993443
ACOT8,0.09034693
ZSWIM3,0.0026856752
ZSWIM1,0.010593406
CTSA,0.35929206
PLTP,0.09011358
PCIF1,0.09184596
ZNF335,0.031929754
MMP9,0.0
NCOA5,0.03773953
CD40,0.10153769
SLC35C2,0.13404092
ELMO2,0.043964572
TP53RK,0.08675826
SLC2A10,0.030232653
EYA2,0.017466418
ZMYND8,0.15119094
NCOA3,0.10774653
SULF2,0.10562768
PREX1,0.07489681
ENSG00000278231,0.0077617294
ARFGEF2,0.112997234
CSE1L,0.1008171
STAU1,0.300806
DDX27,0.17316371
ZNFX1,0.0925487
ZFAS1,0.74794304
PTGIS,0.033758376
B4GALT5,0.062009726
SLC9A8,0.045390915
SPATA2,0.030427163
RNF114,0.2844902
SNAI1,0.027960036
UBE2V1,0.07286157
PEDS1,0.069111794
CEBPB,0.45719397
PELATON,0.01109025
PTPN1,0.12383262
RIPOR3,0.03039968
PARD6B,0.2172222
BCAS4,0.09553575
ADNP,0.16020106
DPM1,0.13443376
MOCS3,0.010335673
NFATC2,0.051352855
ATP9A,0.05657504
TSHZ2,0.06360758
ZNF217-AS1,0.0
ZNF217,0.08957972
BCAS1,0.00051608536
PFDN4,0.15782535
DOK5,0.033061177
CBLN4,0.0
FAM210B,0.1487451
CSTF1,0.060491715
CASS4,0.0018387793
RTF2,0.4465619
TFAP2C,0.0
RAE1,0.058568135
RBM38,0.07129957
ZBP1,0.008912108
PMEPA1,0.1703618
RAB22A,0.09820121
VAPB,0.14230004
STX16,0.12196472
NPEPL1,0.12655172
GNAS,1.7720461
NELFCD,0.15937024
CTSZ,0.3803879
ATP5F1E,2.2213523
PRELID3B,0.11541144
FAM217B,0.037257593
PPP1R3D,0.03162594
TAF4,0.026332106
LSM14B,0.031548392
PSMA7,1.0096438
SS18L1,0.03732127
MTG2,0.051417697
OSBPL2,0.11487701
ADRM1,0.34972078
LAMA5,0.16411117
RPS21,2.1143715
CABLES2,0.0043000425
GATA5,0.014646748
SLCO4A1,0.026474174
MRGBP,0.06814245
OGFR,0.09120127
TCFL5,0.03737928
DIDO1,0.11110952
GID8,0.19142123
YTHDF1,0.10058098
BIRC7,0.0012504413
ARFGAP1,0.07213712
EEF1A2,0.024744593
PPDPF,1.6501398
HELZ2,0.02646759
GMEB2,0.016416611
MHENCR,0.070497096
STMN3,0.036309134
ARFRP1,0.12880917
SLC2A4RG,0.4181533
ZBTB46,0.02911808
TPD52L2,0.15855694
DNAJC5,0.14647049
UCKL1,0.109058455
ZNF512B,0.0234152
SAMD10,0.017403562
PRPF6,0.22743744
C20orf204,0.0057279053
SOX18,0.09222257
TCEA2,0.2422536
RGS19,0.06453407
OPRL1,0.0
PCMTD2,0.15872815
PLPP2,0.034486458
MIER2,0.061326757
SHC2,0.023254255
TPGS1,0.21574876
CDC34,0.10760257
GZMM,0.07385456
BSG,1.0930858
POLRMT,0.07706915
FGF22,0.004937416
RNF126,0.17482354
FSTL3,0.13121389
PALM,0.1279005
MISP,0.004648954
PTBP1,0.2855925
PLPPR3,0.0
CFD,0.15907288
MED16,0.13392583
R3HDM4,0.103054404
ARID3A,0.04569162
WDR18,0.19688363
TMEM259,0.29346678
CNN2,0.17900072
ABCA7,0.02182538
ARHGAP45,0.048462283
POLR2E,0.28540194
GPX4,1.5145316
SBNO2,0.05479001
STK11,0.18546996
ATP5F1D,1.5258223
MIDN,0.3515653
CIRBP,1.3447177
FAM174C,0.28546467
PWWP3A,0.14878343
NDUFS7,0.67845005
GAMT,0.26005557
DAZAP1,0.14861977
RPS15,2.6317847
ENSG00000268798,0.005609725
C19orf25,0.16370408
REEP6,0.01972995
ADAMTSL5,0.002966857
MEX3D,0.038307603
MBD3,0.1373832
UQCR11,1.484355
TCF3,0.07356571
ATP8B3,0.0
REXO1,0.06563049
KLF16,0.05252503
ENSG00000261526,0.038202774
ABHD17A,0.23842858
SCAMP4,0.17677672
CSNK1G2,0.15072918
BTBD2,0.08864572
MKNK2,0.27432895
MOB3A,0.048034552
AP3D1,0.17472683
DOT1L,0.046867654
PLEKHJ1,0.37904865
SF3A2,0.07714594
OAZ1,1.5517955
LSM7,0.62602824
SPPL2B,0.116652146
TIMM13,0.6120687
LMNB2,0.051425897
GADD45B,0.76301
GNG7,0.14262766
DIRAS1,0.030166253
SLC39A3,0.16398016
SGTA,0.1532718
THOP1,0.04188602
ZNF555,0.027282117
ZNF77,0.021084368
TLE6,0.00996426
TLE2,0.07405277
TLE5,0.8037424
GNA11,0.21015833
GNA15,0.020126902
S1PR4,0.039106414
NCLN,0.08296515
NFIC,0.4640847
DOHH,0.07316427
FZR1,0.06244471
MFSD12,0.11313365
HMG20B,0.22177312
GIPC3,0.0034799452
TBXA2R,0.022811076
CACTIN,0.023438046
PIP5K1C,0.04890028
TJP3,0.036915377
APBA3,0.017680805
MRPL54,0.6736915
MATK,0.049662523
DAPK3,0.06751166
EEF2,1.0631332
PIAS4,0.045678258
ZBTB7A,0.20189634
MAP2K2,0.41604063
SIRT6,0.05064053
EBI3,0.0067758327
YJU2,0.06343316
TMIGD2,0.01112545
STAP2,0.05774117
MPND,0.034672745
SH3GL1,0.075631045
UBXN6,0.26659748
HDGFL2,0.1260883
PLIN5,0.054346353
LRG1,0.0055885906
SEMA6B,0.014596446
TNFAIP8L1,0.018606538
MYDGF,0.45301902
DPP9,0.055212438
FEM1A,0.037510164
ENSG00000269604,0.0052810865
TICAM1,0.03165506
PLIN3,0.12967764
KDM4B,0.055947132
PTPRS,0.0331332
TINCR,0.020458264
SAFB2,0.25329563
SAFB,0.16663477
RPL36,2.499823
MICOS13,0.8406971
HSD11B1L,0.0773106
LONP1,0.11443786
DUS3L,0.034288615
NRTN,0.026825303
NDUFA11,0.8628022
VMAC,0.019684393
ENSG00000267571,0.0
CAPS,0.22587186
RANBP3,0.0855874
RFX2,0.023020232
MLLT1,0.1301827
CLPP,0.27156207
ALKBH7,0.6854659
PSPN,0.007667522
GTF2F1,0.09837588
KHSRP,0.21828909
CRB3,0.11365758
DENND1C,0.006747984
TNFSF9,0.011473416
TNFSF14,0.010867331
C3,0.1199336
GPR108,0.24674104
SH2D3A,0.053579688
VAV1,0.013260518
ZNF557,0.041862883
INSR,0.23907082
PEX11G,0.04009769
ZNF358,0.14756994
MCOLN1,0.07587531
PNPLA6,0.0968068
XAB2,0.109497204
PET100,0.6301622
STXBP2,0.16072537
RETN,0.00955729
MCEMP1,0.0
TRAPPC5,0.02620098
CLEC4G,0.0
CD209,0.0
CLEC4M,0.0
EVI5L,0.025689168
MAP2K7,0.09598424
TGFBR3L,0.007320826
SNAPC2,0.04992162
CTXN1,0.028094083
TIMM44,0.13418889
