,PRE018-1
ENSG00000279592,0.0
ENSG00000279593,0.0
ENSG00000279594,0.0
ENSG00000279595,0.0
ENSG00000279598,0.007062723
ENSG00000279599,0.0
ENSG00000279600,0.0
ENSG00000279601,0.0
ENSG00000279602,0.028449409
ENSG00000279603,0.0
ENSG00000279604,0.0
ENSG00000279605,0.0
ENSG00000279606,0.0
ENSG00000279608,0.008206944
ENSG00000279609,0.0
C20orf181,0.0
ENSG00000279611,0.0
ENSG00000279613,0.0
ENSG00000279615,0.0
ENSG00000279616,0.0
ENSG00000279617,0.0
ENSG00000279619,0.0
ENSG00000279620,0.0
ENSG00000279621,0.0
ENSG00000279625,0.0
DUX4L28,0.0
ENSG00000279628,0.0
ENSG00000279629,0.0
ENSG00000279630,0.0
ENSG00000279631,0.0008752887
ENSG00000279632,0.004898058
ENSG00000279633,0.0
ENSG00000279635,0.0
ENSG00000279637,0.0
ENSG00000279638,0.001999029
ENSG00000279639,0.0
ENSG00000279640,0.0
ENSG00000279641,0.0
ENSG00000279642,0.0
ENSG00000279647,0.0
ENSG00000279648,0.0
ENSG00000279649,0.0
ENSG00000279650,0.0
ENSG00000279653,0.0
ENSG00000279655,0.0
ENSG00000279656,0.0025815186
ENSG00000279657,0.0
ENSG00000279660,0.0
ENSG00000279662,0.0049978765
ENSG00000279663,0.0
ENSG00000279665,0.0004831059
ENSG00000279666,0.0
ENSG00000279667,0.0
ENSG00000279670,0.002821649
ENSG00000279671,0.0
ENSG00000279674,0.0
ENSG00000279675,0.0
ENSG00000279676,0.0
ENSG00000279677,0.0
ENSG00000279678,0.0
ENSG00000279679,0.0
ENSG00000279681,0.0
ENSG00000279682,0.0
ENSG00000279683,0.0
ENSG00000279684,0.0
AQP7P3,0.0
ENSG00000279689,0.0055123623
ENSG00000279690,0.009605202
ENSG00000279691,0.0041508377
ENSG00000279692,0.0
ENSG00000279693,0.0
ENSG00000279694,0.0
ENSG00000279695,0.0
ENSG00000279696,0.0048120636
ENSG00000279697,0.0
ENSG00000279698,0.0
ENSG00000279699,0.0
ENSG00000279700,0.009450223
ENSG00000279701,0.0
ENSG00000279702,0.0
ENSG00000279703,0.0
ENSG00000279704,0.0
ENSG00000279705,0.0
ENSG00000279706,0.0
ENSG00000279707,0.0
ENSG00000279708,0.0
ENSG00000279709,0.0
ENSG00000279711,0.0
ENSG00000279713,0.0
ENSG00000279715,0.0
ENSG00000279716,0.0
ENSG00000279717,0.0
SNX18P12,0.0
ENSG00000279719,0.0
SOWAHCP2,0.0
ENSG00000279721,0.0
ENSG00000279722,0.0019412212
ENSG00000279725,0.0011256388
ENSG00000279728,0.0
ENSG00000279729,0.0
KMT5AP1,0.0
ENSG00000279732,0.0
ENSG00000279733,0.0
ENSG00000279734,0.0
ENSG00000279737,0.0
ENSG00000279739,0.0
ENSG00000279741,0.0
ENSG00000279742,0.0037877832
ENSG00000279743,0.0
ENSG00000279744,0.0
ENSG00000279746,0.0
ENSG00000279747,0.0
ENSG00000279748,0.0
ENSG00000279749,0.0
ENSG00000279752,0.0
ENSG00000279753,0.0
ENSG00000279754,0.0
ENSG00000279755,0.0
ENSG00000279756,0.0
ENSG00000279757,0.0
ENSG00000279758,0.0
ENSG00000279759,0.0061492124
ENSG00000279764,0.0
ENSG00000279766,0.0025137495
LINC00552,0.0
ENSG00000279773,0.0
ENSG00000279774,0.0
ENSG00000279775,0.0
ENSG00000279779,0.0
ENSG00000279780,0.0
ENSG00000279781,0.0
ENSG00000279783,0.0
ENSG00000279785,0.0
ENSG00000279786,0.0
ENSG00000279788,0.0
ENSG00000279789,0.008583651
ENSG00000279790,0.0
ENSG00000279791,0.0
ENSG00000279792,0.0
ENSG00000279793,0.0
ENSG00000279794,0.0
ENSG00000279795,0.0
ENSG00000279796,0.00093712826
ENSG00000279798,0.0
ENSG00000279799,0.014447353
BCLAF1P2,0.0
ENSG00000279801,0.0
ENSG00000279803,0.0
ENSG00000279805,0.0026792567
ENSG00000279806,0.0
ENSG00000279807,0.0
ENSG00000279810,0.0
ENSG00000279811,0.0
ENSG00000279812,0.0
ENSG00000279814,0.003113715
ENSG00000279815,0.0
ENSG00000279817,0.0
ENSG00000279818,0.0
ENSG00000279819,0.0
ENSG00000279821,0.0
ENSG00000279822,0.0
ENSG00000279825,0.0
ENSG00000279827,0.002310562
ENSG00000279829,0.0
ENSG00000279834,0.0
ENSG00000279835,0.0
ENSG00000279836,0.0
ENSG00000279837,0.0
ENSG00000279839,0.0014060007
ENSG00000279840,0.0
ENSG00000279841,0.0
ENSG00000279842,0.0
ENSG00000279844,0.0
ENSG00000279845,0.0018375524
ENSG00000279846,0.0
ENSG00000279852,0.0
ENSG00000279853,0.0
ENSG00000279856,0.0
ENSG00000279858,0.0
ENSG00000279859,0.0
ENSG00000279860,0.0
ENSG00000279861,0.0
ENSG00000279862,0.0
ENSG00000279863,0.0
NCOR1P4,0.0
ENSG00000279865,0.0054436834
ENSG00000279869,0.0
ENSG00000279872,0.0
ENSG00000279874,0.0
ENSG00000279875,0.0
ENSG00000279876,0.0
ENSG00000279878,0.0
ENSG00000279879,0.0
ENSG00000279880,0.0058023157
ENSG00000279881,0.0
ENSG00000279882,0.0
ENSG00000279883,0.0
ENSG00000279884,0.0
ENSG00000279885,0.0014692415
ENSG00000279886,0.0
ENSG00000279887,0.0025087523
ENSG00000279889,0.0
FLJ42393,0.008587543
ENSG00000279894,0.0
ENSG00000279895,0.0
ENSG00000279900,0.0
ENSG00000279901,0.0060085827
SLC7A2-IT1,0.0031729802
ENSG00000279905,0.0
ENSG00000279908,0.0
ENSG00000279910,0.0
ENSG00000279912,0.0
ENSG00000279913,0.0
ENSG00000279917,0.0046434426
ENSG00000279918,0.0
ENSG00000279919,0.0
ENSG00000279923,0.0
ENSG00000279924,0.0
ENSG00000279925,0.0
ENSG00000279926,0.0
ENSG00000279929,0.0
ENSG00000279930,0.0
ENSG00000279931,0.0
ENSG00000279933,0.0
ENSG00000279935,0.0
ENSG00000279936,0.0
ENSG00000279939,0.0
ENSG00000279940,0.0
ENSG00000279942,0.0
FLJ38576,0.0041694627
ENSG00000279945,0.0
ENSG00000279946,0.0
ENSG00000279951,0.00097471813
ENSG00000279952,0.0
ENSG00000279953,0.0
ENSG00000279955,0.0
ENSG00000279957,0.0
ENSG00000279958,0.0
ENSG00000279959,0.0
ENSG00000279960,0.0
ENSG00000279962,0.0
ENSG00000279964,0.0
LINC03032,0.0
ENSG00000279966,0.0
ENSG00000279967,0.0
ENSG00000279970,0.0
ENSG00000279971,0.0
ENSG00000279972,0.0
ENSG00000279976,0.0
ENSG00000279977,0.0040913415
ENSG00000279979,0.0
GABARAPL3,0.0
ENSG00000279981,0.004663717
ENSG00000279982,0.0
ENSG00000279985,0.0
ENSG00000279989,0.0
RPSAP68,0.0
ENSG00000279991,0.0
ENSG00000279993,0.0
ENSG00000279994,0.0
ENSG00000279995,0.0
ENSG00000279996,0.0
ENSG00000279997,0.0
ENSG00000280000,0.0007062379
ENSG00000280002,0.0
ENSG00000280003,0.0
ENSG00000280009,0.0
ENSG00000280010,0.0
RPL23AP61,0.0
ENSG00000280013,0.0
ENSG00000280014,0.0
ENSG00000280015,0.0
ENSG00000280016,0.0
ENSG00000280017,0.0
ENSG00000280019,0.0
ENSG00000280020,0.0
ENSG00000280022,0.0
ENSG00000280023,0.0
ENSG00000280024,0.0
ENSG00000280027,0.0
ENSG00000280028,0.0
ENSG00000280032,0.001975659
ENSG00000280033,0.001153124
ENSG00000280035,0.0038416968
ENSG00000280037,0.0
DNM1P41,0.0
RN7SKP23,0.0
SNX7-DT,0.0
ENSG00000280042,0.0
ENSG00000280043,0.0
ENSG00000280044,0.0
ENSG00000280046,0.0039268285
ENSG00000280047,0.009222173
ENSG00000280048,0.006578648
ENSG00000280049,0.0
ENSG00000280051,0.0
ENSG00000280053,0.0
ENSG00000280054,0.0028121376
LINC02912,0.0
ENSG00000280056,0.0
ENSG00000280057,0.0010932531
ENSG00000280059,0.0
ENSG00000280060,0.0
ENSG00000280061,0.0
ENSG00000280062,0.0
ENSG00000280063,0.0055169496
ENSG00000280064,0.0
ENSG00000280067,0.0
ENSG00000280068,0.0
ENSG00000280069,0.004546038
ENSG00000280070,0.0
ENSG00000280073,0.0
ENSG00000280078,0.0
ENSG00000280079,0.0031150419
ENSG00000280082,0.0
ENSG00000280083,0.0
ENSG00000280085,0.0
ENSG00000280086,0.0
ENSG00000280087,0.0
ENSG00000280088,0.016806928
ENSG00000280089,0.0
ENSG00000280091,0.0
ENSG00000280092,0.0
ENSG00000280093,0.0
ENSG00000280096,0.0
ENSG00000280097,0.0
ENSG00000280099,0.018979004
ENSG00000280103,0.0
ENSG00000280104,0.0
ENSG00000280105,0.0
ENSG00000280106,0.0033668343
ENSG00000280107,0.0
ENSG00000280110,0.0
ENSG00000280114,0.0
ENSG00000280115,0.0
ENSG00000280117,0.0
ENSG00000280119,0.0
ENSG00000280120,0.007891351
ENSG00000280121,0.0009855527
ENSG00000280124,0.0
ENSG00000280125,0.0
ENSG00000280128,0.06826885
ENSG00000280129,0.0041791163
ENSG00000280131,0.0
ENSG00000280132,0.0
ENSG00000280134,0.0
ENSG00000280135,0.00095148745
ENSG00000280137,0.0
ENSG00000280138,0.1135178
ENSG00000280139,0.0
ENSG00000280140,0.0
ENSG00000280142,0.0
ENSG00000280143,0.02376175
ENSG00000280144,0.0
ENSG00000280147,0.0
ENSG00000280149,0.0028409956
ENSG00000280150,0.0
ENSG00000280152,0.009698048
ENSG00000280153,0.0
ENSG00000280154,0.0
ENSG00000280155,0.0
ENSG00000280157,0.0
ENSG00000280159,0.0
ENSG00000280160,0.0
ENSG00000280161,0.0048261583
ENSG00000280162,0.0
ENSG00000280163,0.001637464
ENSG00000280166,0.0022829345
ENSG00000280167,0.0
ENSG00000280168,0.0
ENSG00000280171,0.0
ENSG00000280172,0.0
ENSG00000280173,0.0
ENSG00000280176,0.0
ENSG00000280177,0.0
ENSG00000280180,0.0
ENSG00000280181,0.0
ENSG00000280182,0.0
ENSG00000280183,0.0
ENSG00000280185,0.0
ENSG00000280187,0.008694317
ENSG00000280189,0.0
ENSG00000280190,0.004447014
ENSG00000280193,0.0
ENSG00000280194,0.0028615182
ENSG00000280196,0.0
ZBTB7C-AS2,0.0
ENSG00000280198,0.0
ENSG00000280200,0.0
ENSG00000280201,0.0
ENSG00000280202,0.0
ENSG00000280205,0.0
GGT4P,0.0
ENSG00000280211,0.0
ENSG00000280212,0.0
ENSG00000280214,0.0
ENSG00000280215,0.0
ENSG00000280216,0.0004143516
ENSG00000280217,0.0
ENSG00000280219,0.009058558
ENSG00000280220,0.0
ENSG00000280222,0.0
ENSG00000280223,0.0
ENSG00000280225,0.0
ENSG00000280227,0.001135225
AMANZI,0.0
ENSG00000280229,0.0
ENSG00000280231,0.0
ENSG00000280232,0.0
ENSG00000280233,0.0
ENSG00000280234,0.00042257237
ENSG00000280238,0.0
ENSG00000280239,0.0049486915
ENSG00000280242,0.0
MTCO1P1,0.0
ENSG00000280244,0.001816968
ENSG00000280245,0.0
ENSG00000280247,0.0016089559
ENSG00000280248,0.0
ENSG00000280251,0.0
ENSG00000280254,0.0
ENSG00000280255,0.0064914925
ENSG00000280261,0.0
ENSG00000280262,0.0
ACTR3BP6,0.0
ENSG00000280265,0.0
ENSG00000280266,0.0
ENSG00000280268,0.0
ENSG00000280269,0.0
ENSG00000280270,0.0
ENSG00000280272,0.0
ENSG00000280274,0.0
ENSG00000280275,0.0
FLJ30679,0.0
ENSG00000280280,0.0
ENSG00000280281,0.0013736719
ENSG00000280282,0.0
ENSG00000280283,0.0
ENSG00000280284,0.0
ENSG00000280285,0.0
FRG1KP,0.0
ENSG00000280287,0.0
ENSG00000280288,0.0
ENSG00000280291,0.001109529
ENSG00000280294,0.002184122
ENSG00000280295,0.0
ENSG00000280296,0.0
ENSG00000280300,0.0
ENSG00000280302,0.0
ENSG00000280304,0.0
ENSG00000280305,0.0
ENSG00000280306,0.0022230665
ENSG00000280307,0.0
ENSG00000280309,0.0
ENSG00000280310,0.0019331422
ENSG00000280311,0.0
ENSG00000280312,0.0
ENSG00000280317,0.0
ENSG00000280318,0.0
ENSG00000280319,0.0
ENSG00000280320,0.0
ENSG00000280321,0.0
ENSG00000280323,0.0
ENSG00000280326,0.0
ENSG00000280327,0.0
CTBP2P10,0.0
ENSG00000280331,0.0
ENSG00000280332,0.006126216
ENSG00000280333,0.0
ENSG00000280334,0.0
ENSG00000280335,0.0
DUX4L25,0.0
ENSG00000280338,0.0
ENSG00000280339,0.027008852
ENSG00000280340,0.0
ENSG00000280345,0.0
ENSG00000280347,0.0054429886
ENSG00000280348,0.0
ENSG00000280349,0.0
ENSG00000280351,0.0
ENSG00000280352,0.0
ENSG00000280353,0.0
ENSG00000280354,0.0
ENSG00000280355,0.0043585626
ENSG00000280357,0.0
ENSG00000280359,0.0
ENSG00000280362,0.0016553665
ENSG00000280364,0.0
ENSG00000280365,0.0003538475
ENSG00000280367,0.0023206382
ENSG00000280368,0.0
ENSG00000280369,0.0
ENSG00000280371,0.0
ENSG00000280372,0.0
ENSG00000280373,0.0
ENSG00000280375,0.0
ENSG00000280376,0.0
ENSG00000280377,0.0
ENSG00000280378,0.0
ENSG00000280379,0.0
ENSG00000280380,0.0
ENSG00000280381,0.015823955
ENSG00000280385,0.0008942349
ENSG00000280387,0.0
ENSG00000280388,0.0
ENSG00000280390,0.0
ENSG00000280392,0.0
ENSG00000280393,0.0
ENSG00000280394,0.0
ENSG00000280396,0.0
ENSG00000280397,0.0
ENSG00000280398,0.0
ENSG00000280399,0.0
ENSG00000280400,0.0
ENSG00000280401,0.0050048274
ENSG00000280402,0.0027212263
ENSG00000280405,0.0
ENSG00000280406,0.0
ENSG00000280407,0.003800381
ENSG00000280408,0.0
LINC01101,0.0
ENSG00000280412,0.0
ENSG00000280414,0.0
ENSG00000280415,0.0
ENSG00000280416,0.0007182249
ENSG00000280417,0.006286184
ENSG00000280419,0.0
ENSG00000280420,0.0
ENSG00000280422,0.0015845161
ENSG00000280423,0.0
ENSG00000280424,0.0
ENSG00000280426,0.0024606006
ENSG00000280429,0.0
ENSG00000280430,0.0
ENSG00000280431,0.0
ENSG00000280432,0.0
ENSG00000280435,0.0
ENSG00000280436,0.0
ENSG00000280438,0.0
ENSG00000280439,0.0
ENSG00000280440,0.0
ENSG00000280443,0.0
ENSG00000280444,0.0
ENSG00000280446,0.0
ENSG00000280449,0.0
ENSG00000280450,0.0
ENSG00000280451,0.0
ENSG00000280453,0.0
DUX4L2,0.0
SCARNA4,0.0
ENSG00000280494,0.0
SNORA17B,0.0
SNORA16A,0.0
Metazoa_SRP,0.0
ENSG00000280554,0.0
ENSG00000280607,0.0
ENSG00000280636,0.0
RNA5SP196,0.0
ENSG00000280665,0.0
SNORD3E,0.0
DUX4L1,0.0
ENSG00000280773,0.0
DUX4L5,0.0
ENSG00000280828,0.0
ENSG00000280852,0.0
SNORA50D,0.0
ENSG00000280904,0.0
CTSLP3,0.0
ENSG00000280958,0.0
ENSG00000280968,0.0
ENSG00000280991,0.0
SNORD3D,0.0
ENSG00000281008,0.0
ENSG00000281010,0.0
DUX4L6,0.0
ENSG00000281087,0.0
ENSG00000281100,0.0014564509
MIR3651,0.0
ENSG00000281159,0.0
ENSG00000281295,0.0
ENSG00000281311,0.0
NF1P9,0.0
SEPTIN14P19,0.0
SCARNA4,0.0
MIR548BB,0.0
ENSG00000281469,0.0032356256
CICP14,0.0
ENSG00000281516,0.0
DUX4L3,0.0
DUX4L7,0.0
MIR664A,0.0
U3,0.0
DUX4L8,0.0
ENSG00000281772,0.00042880108
snoZ196,0.0
ENSG00000281808,0.0
MIR1291,0.0
SNORD38B,0.0
ENSG00000281863,0.0
ENSG00000281896,0.0
HERC2P7,0.0
SNORA50A,0.0
ENSG00000281941,0.0
ENSG00000281955,0.0
ENSG00000281969,0.0
ENSG00000281974,0.0
ENSG00000282051,0.0
CICP19,0.0
HSP90AB4P,0.008604055
OR4G3P,0.0
ENSG00000282206,0.0
ENSG00000282222,0.0
CYP3A51P,0.0
ENSG00000282299,0.0
ENSG00000282300,0.0
MALL,0.0
ENSG00000282306,0.0
DPRXP3,0.00064084446
MTND1P7,0.0
ENSG00000282327,0.0
ENSG00000282339,0.0
ENSG00000282358,0.0
ENSG00000282413,0.0
ENSG00000282416,0.0
ENSG00000282432,0.0
WASH5P,0.014650986
ENSG00000282501,0.0
FKBP1AP4,0.0
CLUHP10,0.0
ENSG00000282542,0.0
MRPL57P8,0.0
ENSG00000282668,0.0
ENSG00000282697,0.0
ENSG00000282732,0.0
ENSG00000282738,0.0
ENSG00000282742,0.0
MALLP1,0.0
ENSG00000282798,0.0
FRG1CP,0.024439791
ENSG00000282834,0.0
FRG2EP,0.0
RHOXF1P2,0.0
ENSG00000282852,0.0
ENSG00000282855,0.0
ENSG00000282864,0.0
ENSG00000282865,0.0
FRG1DP,0.0
ENSG00000282875,0.0
ENSG00000282879,0.0
PTMAP12,0.0
DUX4L33,0.0
ENSG00000282897,0.0
ENSG00000282907,0.0
ENSG00000282909,0.0
DUX4L35,0.0
ENSG00000282912,0.0
CFTRP2,0.0
ENSG00000282924,0.0
ENSG00000282927,0.0
RHOXF1P3,0.0
DUX4L34,0.0
CYP4F30P,0.0
ENSG00000282946,0.0
PCMTD1P7,0.0
AGGF1P10,0.0
ENSG00000282973,0.0
BTF3P16,0.0
ENSG00000282980,0.0
PDCL3P2,0.0
ENSG00000282993,0.0
ENSG00000282994,0.0
FRG1EP,0.0
CDC27P3,0.0
ATP5MC1P2,0.0
DUX4L37,0.0
FRG1GP,0.0
ENSG00000283040,0.0
ENSG00000283041,0.06631032
ENSG00000283043,0.0
FRG1FP,0.0
GTF2IP12,0.020021953
ENSG00000283057,0.0
ENSG00000283065,0.0
DUX4L32,0.0
ENSG00000283076,0.0
ENSG00000283084,0.0
ENSG00000283097,0.021976307
BMS1P21,0.0
ENSG00000283110,0.0
RARRES2P11,0.0
MIR1297,0.0
ENSG00000283130,0.0
MTND2P41,0.0
KMT2CP4,0.0
ENSG00000283133,0.0
U6,0.0
ENSG00000283142,0.0
ENSG00000283145,0.0
MIR548AU,0.0
MIR3120,0.0
ENSG00000283155,0.0
ENSG00000283156,0.0013335994
MIR665,0.0
MIR4521,0.0
ENSG00000283162,0.0
MIR203B,0.0
ENSG00000283166,0.0
ENSG00000283167,0.0
MIR382,0.0
MIR548D1,0.0
MTCO1P38,0.0
ENSG00000283176,0.0
ENSG00000283178,0.0
MIR6767,0.0
MIR2052,0.0
MIR1243,0.0
ENSG00000283196,0.02887935
ENSG00000283197,0.0
MIR1206,0.0
ENSG00000283202,0.0
MIR1246,0.0
MIR4434,0.0
MIR941-1,0.0
MIR1255B1,0.0
MIR1322,0.0
ENSG00000283211,0.0
MIR642B,0.0
ENSG00000283214,0.0
MIR302F,0.0
ENSG00000283219,0.0
MIR4433A,0.0
MIR3199-2,0.0
ENSG00000283230,0.0
CYP2C23P,0.0
ENSG00000283234,0.0
ENSG00000283236,0.0022112622
MIR550B1,0.0
MIR1245B,0.0
MIR384,0.0
MEP1AP1,0.0
U6,0.0
ENSG00000283251,0.0
U6,0.0
ENSG00000283257,0.0
U6,0.0
MALLP2,0.0
U6,0.0
ENSG00000283273,0.0
5_8S_rRNA,0.0
MIR4275,0.0
MIR3914-2,0.0
MIR376C,0.0
MIR7978,0.0
ENSG00000283283,0.0
ENSG00000283285,0.0
MIR524,0.0
U6,0.0
5_8S_rRNA,0.0
RN7SK,0.0
MIR4256,0.0
MIR4272,0.0
U6,0.0
MIR4520-2,0.0
OR5AK4P,0.0
MTND6P29,0.0
ENSG00000283312,0.0
U6,0.0
MIR103B2,0.0
MIR6860,0.0
MIR6841,0.0
MIR518D,0.0
MIR7977,0.0
MIR4536-1,0.0
MIR219B,0.0
U6,0.0
ENSG00000283338,0.0
ENSG00000283339,0.0
MIR3119-1,0.0
NBPF13P,0.0
MIR4320,0.0
MPHOSPH10P3,0.0
MIR6511B2,0.0
PFN5P,0.0
MIR3910-2,0.0
ENSG00000283354,0.0
ENSG00000283355,0.0012664881
ENSG00000283356,0.0
MIR3977,0.0
MIR451B,0.0
NCOA5LP,0.0
ENSG00000283366,0.0
ENSG00000283367,0.0
U6,0.0
ENSG00000283371,0.0
U6,0.0
ENSG00000283376,0.0
ENSG00000283377,0.0
MIR3688-2,0.0
ENSG00000283381,0.0
MIR4524A,0.0
MIR4659B,0.0
Metazoa_SRP,0.0
PET100P1,0.01114924
ENSG00000283393,0.0
MIR7515,0.0
ENSG00000283399,0.0
ENSG00000283402,0.0
MIR3662,0.0
ENSG00000283411,0.0
U6,0.0
U6,0.0
MIR1910,0.0
U6,0.0
MIR6874,0.0
MIR4278,0.0
ENSG00000283421,0.0
SMBD1P,0.0
ENSG00000283427,0.0
MIR1244-3,0.0
ENSG00000283431,0.0
U6,0.0
RNA5SP532,0.0
MIR1321,0.0
Metazoa_SRP,0.0
MIR499B,0.0
U4,0.0
ZNF285DP,0.0
GPR141BP,0.0
ENSG00000283446,0.0
MIR486-2,0.0
ENSG00000283451,0.0
ENSG00000283452,0.0
PRIM2BP,0.0
MIR523,0.0
MTND1P37,0.0
MIR550B2,0.0
MIR4454,0.0
MIR3130-1,0.0
MIR6863,0.0
MIR6828,0.0
MIR1244-4,0.0
MIR1279,0.0
MIR6079,0.0
ENSG00000283479,0.0
MTND4LP32,0.0
ENSG00000283483,0.0
MIR3529,0.0
MIR4501,0.0
U6,0.0
MIR518C,0.0
ENSG00000283491,0.0
MIR7153,0.0
MIR6086,0.0
MIR3160-2,0.0
MIR1244-2,0.0
U6,0.0
U6,0.0
MIR5681B,0.0
MIR7157,0.0
MIR1302-1,0.0
U6,0.0
ENSG00000283511,0.0
MIR941-3,0.0
MIR3975,0.0
U2,0.0
MIR3150A,0.0
MIR3926-2,0.0
OR11J7P,0.0
ENSG00000283525,0.0
U6,0.0
ENSG00000283529,0.0
MIR4317,0.0
MIR374C,0.0
ENSG00000283535,0.0
ENSG00000283537,0.0
MIR520F,0.0
ENSG00000283541,0.0
OASL2P,0.0
ENSG00000283544,0.0
U6,0.0
MTATP6P8,0.0
ENSG00000283549,0.0
MIR2054,0.0
SNORD98,0.0
U2,0.0
MIR376B,0.0
MIR3158-2,0.0
MIR376A2,0.0
U6,0.0
ENSG00000283566,0.0
5_8S_rRNA,0.0
MIR4773-2,0.0
ENSG00000283571,0.0
MIR4251,0.0
U6,0.0
ENSG00000283576,0.0
MTND5P42,0.0
SULT6B2P,0.0
ENSG00000283583,0.0
ENSG00000283584,0.0
GKN3P,0.0
ENSG00000283587,0.0
MIR376A1,0.0
MIR4430,0.0
Y_RNA,0.0
MIR1295B,0.0
MS4A19P,0.0
ENSG00000283602,0.0
MIR4302,0.0
MIR338,0.0
OR4C48P,0.0
MIR4662A,0.0
TMEM274P,0.0
MIR103B1,0.0
CUPIN1P,0.0
MIR7973-2,0.0
MIR924,0.0
MIR5683,0.0
ENSG00000283618,0.0
MIR6759,0.0
MIR4328,0.0
TEDDM3P,0.0
MTATP6P10,0.0
MIR3155B,0.0
Metazoa_SRP,0.0
MIR4776-2,0.0
MIR9500,0.0
MIR5583-2,0.0
ENSG00000283653,0.0
MIR4483,0.0
ENSG00000283657,0.0
ENSG00000283659,0.0
MIR4679-1,0.0
MIR3974,0.0
U6,0.0
CD200LP,0.0
MIR4678,0.0
MIR4531,0.0
ENSG00000283675,0.0
MIR5087,0.0
MIR3913-2,0.0
MIR6830,0.0
ENSG00000283679,0.0
OR11K1P,0.0
MIR548AH,0.0
ENSG00000283684,0.0
MIR522,0.0
ENSG00000283686,0.0
MIR6715B,0.0
MIR3116-2,0.0
Y_RNA,0.0
MIR3202-2,0.0
ENSG00000283695,0.0
VINAC1P,0.0
MIR4481,0.0
MIR555,0.0
ENSG00000283704,0.0
MIR92A1,0.0
FAM238C,0.005713698
MIR1204,0.0
MIR6727,0.0
MIR6831,0.0
MIR6884,0.0
MIR6732,0.0
MIR5193,0.0
MIR7108,0.0
MIR146A,0.0
MIR4785,0.0
MIR484,0.0
ENSG00000283737,0.0
ENSG00000283743,0.0
MIR6755,0.0
MIR196B,0.0
MIR4781,0.0
MIR452,0.0
ENSG00000283752,0.0
ENSG00000283757,0.002045674
MIR614,0.0
MIR20A,0.0
MIR6850,0.0
MIR1178,0.0
MIR6849,0.0
MIR6778,0.0
ENSG00000283773,0.0
MIR632,0.0
MIR4329,0.0
MIR622,0.0
MIR15A,0.0
MIR936,0.0
MIR7846,0.0
MIR612,0.0
MIR4453,0.0
MIR6861,0.0
MIR4426,0.0
MIR6510,0.0
MIR29B1,0.0
MIR630,0.0
MIR1182,0.0
MIR1302-11,0.0
MIR3198-2,0.0
MIR636,0.0
MIR4485,0.0
MIR18A,0.0
MIR7844,0.0
MIR144,0.0
MIR6875,0.0
MIR639,0.0
MIR22,0.0
MIR378I,0.0
MIR6734,0.0
MIR6764,0.0
MIR4751,0.0
MIR214,0.0
MIR4721,0.0
MIR6872,0.0
MIR4738,0.0
MIR7703,0.0
MIR1247,0.0
MIR3674,0.0
MIR3960,0.0
MTND3P18,0.0
MIR1307,0.0
MIR130B,0.0
MIR3911,0.0
MIR4260,0.0
MTND6P35,0.0
MIR7704,0.0
MIR3916,0.0
MIR3714,0.0
MIR1469,0.0
MIR628,0.0
MIR1324,0.0
MIR761,0.0
MIR155,0.0
MIR6743,0.0
MIR1302-9,0.0
MIR6132,0.0
MIR192,0.0
MIR133A1,0.0
MIR637,0.0
MIR5010,0.0
MIR18B,0.0
MIR6878,0.0
MIR423,0.0
MIR3658,0.0
MIR3917,0.0
MTND3P15,0.0
MIR600,0.0
MIR4709,0.0
MIR6791,0.0
MIR3610,0.0
MIR1248,0.0
MIR6838,0.0
MIR4442,0.0
FAM247A,0.0
MIR365B,0.0
MIRLET7A3,0.0
MIR492,0.0
ENSG00000283999,0.0
MIR4458,0.0
ENSG00000284003,0.0
MIR6084,0.0
MIR6511B1,0.0
MIR675,0.0
MIR6502,0.0
MIR6840,0.0
MIR1281,0.0
MIR4697,0.0
MIR497,0.0
MIR4468,0.0
MIR6805,0.0
MIR4761,0.0
MIR29A,0.0
MIR5196,0.0
MIR5187,0.0
MIR10A,0.0
MIR296,0.0
MIR20B,0.0
MIR6836,0.0
ENSG00000284048,0.0
MIR650,0.0
MIR7112,0.0
MIR4315-1,0.0
MIR5572,0.0
ENSG00000284060,0.0
MIR4469,0.0
MIR6834,0.0
MIR6887,0.0
MIR6837,0.0
ENSG00000284071,0.0
MIR4758,0.0
SNORD138,0.0
MIR4775,0.0
MIR1199,0.0
MIR7109,0.0
AOX3P-AOX2P,0.0
MIR4732,0.0
MIR6844,0.0
MIR5703,0.0
MIR6073,0.0
ENSG00000284095,0.0
ENSG00000284098,0.0
MIR19B2,0.0
MIR611,0.0
MIR195,0.0
MIR6800,0.0
ENSG00000284116,0.0
MIR6883,0.0
MIR4707,0.0
MIR198,0.0
MIR6717,0.0
MIR1825,0.0
BCRP3,0.02614697
MIR6789,0.0
TUBA3FP,0.0
MIR568,0.0
MIR3654,0.0
ATP6V0CP4,0.0
MIR1234,0.0
MIR3618,0.0
MIR6845,0.0
MIR4700,0.0
MIR6866,0.0
MIR922,0.0
MIR3150B,0.0
MIR6756,0.0
MIR4784,0.0
MIR6758,0.0
MIR3605,0.0
MIR194-2,0.0
MIR106A,0.0
MIR6822,0.0
MIR3940,0.0
MIR7706,0.0
MIR4523,0.0
MIR3620,0.0
MTATP6P5,0.0
ENSG00000284171,0.0
MIR4315-2,0.0
MIR6513,0.0
MIR4763,0.0
MIR5090,0.0
MIR7-1,0.0
MIR3606,0.0
MIR143,0.0
