,PRE038
ENSG00000287504,0.0
ENSG00000287555,0.0
ENSG00000287642,0.0
ENSG00000287216,0.0
ENSG00000287730,0.0
ENSG00000260244,0.024713954
ENSG00000286862,0.0
ENSG00000287226,0.0
ENSG00000287822,0.0
ENSG00000286558,0.0
ENSG00000287072,0.0
ENSG00000285563,0.0
ENSG00000287424,0.0
ENSG00000287188,0.0
ENSG00000286302,0.0
ENSG00000287660,0.0
ENSG00000288003,0.0
ENSG00000287298,0.0
ENSG00000286580,0.0
ENSG00000287210,0.0
ENSG00000288025,0.0
ENSG00000286226,0.0
ENSG00000286039,0.0
ENSG00000287544,0.0
ENSG00000287083,0.0
ENSG00000287775,0.0
ENSG00000286860,0.0
ENSG00000287948,0.0
ENSG00000248266,0.0
ENSG00000286119,0.0
ENSG00000286821,0.0
ENSG00000287349,0.0
ENSG00000248206,0.0
ENSG00000287433,0.0
ENSG00000270426,0.0019181431
ENSG00000286256,0.0
ENSG00000287183,0.0
ENSG00000287667,0.0
ENSG00000287169,0.0
ENSG00000287571,0.0
ENSG00000286641,0.0
ENSG00000261434,0.0
SLC9A3-AS1,0.03896074
ENSG00000287600,0.0
ENSG00000287486,0.0
ENSG00000286388,0.0
ENSG00000288108,0.0
ENSG00000286753,0.0
ENSG00000286986,0.0
ENSG00000287031,0.0
ENSG00000287790,0.0
ENSG00000286254,0.0
ENSG00000285689,0.0
ENSG00000287947,0.0
ENSG00000250001,0.0
ENSG00000248525,0.0
ENSG00000286556,0.0
ENSG00000287581,0.0
ENSG00000286970,0.0
ENSG00000286441,0.0
ENSG00000286377,0.0
H3Y2,0.0
ENSG00000286751,0.0
ENSG00000253104,0.0
ENSG00000287471,0.0
ENSG00000286961,0.0
ENSG00000286134,0.0
ENSG00000287199,0.0
ENSG00000286454,0.0
ENSG00000286238,0.0
ENSG00000286625,0.0
ENSG00000286204,0.0
ENSG00000286432,0.0
ENSG00000286182,0.0
ENSG00000287940,0.0
ENSG00000248624,0.0
ENSG00000249114,0.0015804262
ENSG00000249688,0.0
ENSG00000286741,0.0
ENSG00000286543,0.0
ENSG00000287634,0.0
NIPBL-DT,0.0
CPLANE1-AS1,0.0
ENSG00000286809,0.0
ENSG00000287597,0.0
ENSG00000285552,0.0
ENSG00000285616,0.0
OXCT1-AS1,0.002045255
ENSG00000286271,0.0
ENSG00000286656,0.0
ANXA2R-OT1,0.0063784216
ENSG00000287540,0.0
ENSG00000288035,0.0
ENSG00000286048,0.0
ENSG00000285831,0.0
ENSG00000287087,0.0
ENSG00000287367,0.0
ENSG00000240535,0.0
ENSG00000285997,0.0
ENSG00000234553,0.0
ENSG00000287709,0.0
ENSG00000286853,0.0
ENSG00000287434,0.0
LINC03122,0.0008170365
ENSG00000287179,0.0
ENSG00000248285,0.0
ENSG00000286314,0.0
ENSG00000285999,0.0
ENSG00000286062,0.0
MAST4-IT1,0.0012685853
ENSG00000286647,0.0
ENSG00000250978,0.0
ENSG00000285804,0.0
ENSG00000261269,0.025973419
ENSG00000287090,0.0
ENSG00000287701,0.0
ENSG00000287162,0.0
ENSG00000286818,0.0
ENSG00000286721,0.0
ENSG00000287938,0.0
ATG10-IT1,0.0
ENSG00000287783,0.0
ENSG00000287862,0.0
LINC01339,0.0
ENSG00000260871,0.0
ENSG00000255647,0.002044417
ENSG00000285618,0.0
ENSG00000286638,0.0
ENSG00000286121,0.0
ENSG00000286509,0.0
ENSG00000287180,0.0
ENSG00000287447,0.0
ENSG00000251023,0.006409433
ENSG00000286577,0.0
ENSG00000270133,0.0
ENSG00000250362,0.0
ENSG00000286828,0.0
ENSG00000286953,0.0
ENSG00000286338,0.0
ENSG00000283462,0.0
ENSG00000286503,0.0
ENSG00000286882,0.0
ENSG00000286839,0.0
TRIM36-IT1,0.0
LINCADL,0.0
ENSG00000285809,0.0
ENSG00000286745,0.0
ENSG00000260686,0.015948083
ENSG00000251456,0.0
ENSG00000288008,0.0
ENSG00000286615,0.0
ENSG00000248634,0.0
ENSG00000286274,0.0
ENSG00000287390,0.0
MIR3936HG,0.01230847
ENSG00000287054,0.0
ENSG00000286408,0.0
ENSG00000286403,0.0
ENSG00000254363,0.0059156306
ENSG00000250069,0.012530707
ENSG00000288095,0.0
ENSG00000273557,0.0
ENSG00000286736,0.0
ENSG00000287527,0.0
ENSG00000287726,0.0
ENSG00000287203,0.0
ARHGAP26-IT1,0.0
ENSG00000249881,0.0
ENSG00000249605,0.0
ENSG00000285605,0.0
ENSG00000271724,0.0
PPP2R2B-IT1,0.0
ENSG00000286468,0.0
ENSG00000287630,0.0
ENSG00000253297,0.0
ENSG00000285736,0.0
ENSG00000287323,0.0
ENSG00000286331,0.0
ENSG00000286657,0.0
ENSG00000288081,0.0
ENSG00000286749,0.0
ENSG00000287695,0.0
ENSG00000287963,0.0
ENSG00000286690,0.0
NIPAL4-DT,0.0
ENSG00000285590,0.0
ENSG00000285549,0.0
ENSG00000253357,0.0
ENSG00000285914,0.0
ENSG00000287814,0.0
ENSG00000287003,0.0
ENSG00000254011,0.0
ENSG00000286350,0.0
ENSG00000250820,0.0
ENSG00000287579,0.0
ENSG00000283235,0.0
ZNF346-IT1,0.0
ENSG00000286634,0.0
GMCL2,0.0
ENSG00000245688,0.0
ENSG00000286713,0.0
MSANTD5,0.0
ENSG00000285865,0.0
HEIH,0.1130502
ENSG00000286128,0.0
ENSG00000286644,0.0
TRIM52-AS1,0.07355531
ENSG00000286310,0.0
LIRIL2R,0.0
ENSG00000287265,0.0
ENSG00000286364,0.0
ENSG00000287293,0.0
LINC01622,0.0
ENSG00000286324,0.0
ENSG00000285603,0.0
ENSG00000286512,0.0
ENSG00000287903,0.0
ENSG00000287761,0.0
ENSG00000285694,0.0
ENSG00000285717,0.0
ENSG00000287497,0.0
ENSG00000225092,0.0020609002
ENSG00000285771,0.0
HULC,0.027435256
ENSG00000285763,0.0
ENSG00000287920,0.0
ENSG00000287593,0.0
ENSG00000286316,0.0
ENSG00000285639,0.0
ENSG00000286281,0.0
ENSG00000286277,0.0
ENSG00000287626,0.0
ENSG00000287347,0.0
ENSG00000286631,0.0
ENSG00000287359,0.0
ENSG00000287559,0.0
ENSG00000286885,0.0
ENSG00000287138,0.0
ENSG00000286590,0.0
ENSG00000287483,0.0
E2F3-IT1,0.0
ENSG00000287404,0.0
ENSG00000286368,0.0
ENSG00000286954,0.0
ENSG00000285801,0.0
ENSG00000286933,0.0
H3C2,0.0
H3C3,0.0
ENSG00000287050,0.0
ENSG00000285571,0.0
LARRPM,0.0
ENSG00000285849,0.0
ENSG00000286652,0.0
ENSG00000285703,0.0
ENSG00000287674,0.0
ENSG00000287252,0.0
ENSG00000287804,0.0
ENSG00000286819,0.0
ENSG00000287279,0.0
HLA-F-AS1,0.012216076
ENSG00000285761,0.0
ENSG00000286301,0.0
PSORS1C3,0.012511251
ENSG00000285647,0.0
HCP5,0.019495917
MICB-DT,0.0
ENSG00000286974,0.0
ENSG00000284954,0.002586089
ENSG00000273333,0.0
ENSG00000232080,0.0
ENSG00000223837,0.0
SMIM40,0.0
ENSG00000287089,0.0
ENSG00000225339,0.029777752
ENSG00000286550,0.0
ENSG00000287458,0.0
DINOL,0.0
ENSG00000285888,0.0
ENSG00000287891,0.0
TMEM217B,0.0
ENSG00000286672,0.0
ENSG00000236075,0.0
ENSG00000226454,0.0
ENSG00000287678,0.0
CIMIP3,0.0
ENSG00000288010,0.0
ENSG00000287825,0.0
ENSG00000287055,0.0
ENSG00000287266,0.0
ENSG00000287562,0.0
ENSG00000286417,0.0
ENSG00000287485,0.0
ENSG00000286811,0.0
ENSG00000287137,0.0
ENSG00000286405,0.0
ENSG00000261745,0.0
ENSG00000287745,0.0
ENSG00000261116,0.0043255156
ENSG00000227602,0.0
ENSG00000287598,0.0
ENSG00000287679,0.0
ENSG00000285976,0.0
ENSG00000286680,0.0
ENSG00000285838,0.0
ENSG00000288088,0.0
ENSG00000287300,0.0
ENSG00000287939,0.0
ENSG00000287380,0.0
ENSG00000285963,0.0
KCNQ5-DT,0.0
ENSG00000286340,0.0
LCAL1,0.0
ENSG00000285586,0.0
ENSG00000287816,0.0
ENSG00000288071,0.0
ENSG00000226089,0.0
ENSG00000232031,0.0
ENSG00000286875,0.0
ENSG00000287705,0.0
ENSG00000287294,0.0
SNHG5,0.3241591
ENSG00000288021,0.0
ENSG00000286278,0.0
ENSG00000286871,0.0
ENSG00000288009,0.0
ENSG00000287789,0.0
ENSG00000285961,0.0
ENSG00000287683,0.0
ENSG00000288085,0.0
ENSG00000287578,0.0
TSTD3,0.0
ENSG00000287397,0.0
ENSG00000287499,0.0
ENSG00000288084,0.0
ENSG00000287616,0.0
ENSG00000227535,0.0
ENSG00000286084,0.0
ENSG00000269919,0.0012496425
ENSG00000286562,0.0
ENSG00000287044,0.0
ENSG00000286691,0.0
ENSG00000287268,0.0
REV3L-IT1,0.0
ENSG00000286616,0.0
ENSG00000286914,0.0
ENSG00000287728,0.0
ENSG00000287097,0.0
ENSG00000287933,0.0
ENSG00000287253,0.0
ENSG00000286339,0.0
ENSG00000287100,0.0
ENSG00000286540,0.0
ENSG00000287992,0.0
ENSG00000287258,0.0
ENSG00000272472,0.0
ENSG00000287818,0.0
ENSG00000285652,0.0
ENSG00000285691,0.0
ENSG00000285941,0.0
ENSG00000237321,0.0
ENSG00000286299,0.0
ENSG00000287731,0.0
ENSG00000286663,0.0
ENSG00000286438,0.0
ENSG00000287413,0.0
ENSG00000286887,0.0
ENSG00000287094,0.0
ENSG00000286313,0.0
ENSG00000288054,0.0
MAP3K5-AS2,0.0
ENSG00000287393,0.0
ENSG00000287820,0.0
ENSG00000286452,0.0
ENSG00000287084,0.0
HYMAI,0.00428218
ENSG00000285598,0.0
ENSG00000288056,0.0
ENSG00000287976,0.0
ENSG00000287473,0.0
ENSG00000232891,0.0
ENSG00000224029,0.0
ENSG00000287914,0.0
ENSG00000284615,0.0
ENSG00000286553,0.0
ENSG00000287260,0.0
ENSG00000287092,0.0
ENSG00000285797,0.0
ENSG00000286482,0.0
ENSG00000285642,0.0
SYNJ2-IT1,0.0
ENSG00000274023,0.0
ENSG00000287591,0.0
FNDC1-IT1,0.0
ENSG00000286533,0.0
ENSG00000287656,0.0
ENSG00000287558,0.0
ENSG00000286498,0.0
ENSG00000286805,0.0
ENSG00000285610,0.0
ENSG00000285553,0.0
ENSG00000285564,0.0
ENSG00000285726,0.0
ENSG00000285858,0.0
ENSG00000286573,0.0
ENSG00000287550,0.0
ENSG00000287877,0.0
ENSG00000223942,0.00031408304
ENSG00000287189,0.0
ENSG00000286760,0.0
RPS6KA2-IT1,0.0
RAMACL,0.0
ENSG00000287690,0.0
ENSG00000285730,0.0
ENSG00000286674,0.0
ENSG00000287297,0.0
ENSG00000287594,0.0
ENSG00000287056,0.0
ENSG00000224417,0.020813482
ENSG00000285917,0.0
ENSG00000286826,0.0
ENSG00000285887,0.0
ENSG00000266896,0.00039020606
ENSG00000287823,0.0
ENSG00000288162,0.0
ENSG00000287407,0.0
ENSG00000261003,0.0010263843
FAM157D,0.0
ENSG00000287883,0.0
ENSG00000287342,0.0
ENSG00000286710,0.0
ENSG00000286764,0.0
ENSG00000286874,0.0
ENSG00000287665,0.0
RNF216-IT1,0.0
SMIM10L3,0.0
ENSG00000287860,0.0
LINC03016,0.0
ENSG00000287409,0.0
ENSG00000286639,0.0
ENSG00000230333,0.0021696775
ENSG00000229233,0.0
ENSG00000286376,0.0
ENSG00000287799,0.0
ENSG00000243004,0.00042291803
GIRGL,0.015773773
ENSG00000285592,0.0
ENSG00000286703,0.0
SNHG26,0.0012147197
ENSG00000285926,0.0
ENSG00000287093,0.0
ENSG00000285716,0.0
ENSG00000285960,0.0
ENSG00000287096,0.0
ENSG00000286725,0.0
ENSG00000285860,0.0
ENSG00000286507,0.0
ENSG00000270182,0.0
ENSG00000286323,0.0
ENSG00000286478,0.0
ENSG00000287489,0.0
ENSG00000285081,0.0011908294
ENSG00000286847,0.0
ENSG00000230751,0.0016077772
ENSG00000251660,0.0018208374
GARS1-DT,0.04397392
ENSG00000286487,0.0
ENSG00000286300,0.0
NPSR1-AS1,0.010350903
ENSG00000287249,0.0
ENSG00000287651,0.0
ENSG00000286526,0.0
ENSG00000287032,0.0
ENSG00000287893,0.0
ENSG00000285573,0.0
ENSG00000261184,0.0
AOAH-IT1,0.0
ENSG00000287584,0.0
ENSG00000227658,0.0
HECW1-IT1,0.0
ENSG00000239775,0.0011617256
ENSG00000287574,0.0
ENSG00000260997,0.0014609098
ENSG00000286738,0.0
ENSG00000223829,0.000769428
ENSG00000286315,0.0
LINC02838,0.0
CDC14C,0.0
ENSG00000286995,0.0
ENSG00000287521,0.0
ENSG00000286658,0.0
ENSG00000285741,0.0
ENSG00000286987,0.0
ENSG00000287039,0.0
ENSG00000286908,0.0
ENSG00000287953,0.0
VSTM2A-OT1,0.0
ENSG00000286404,0.0
ENSG00000285670,0.0
ENSG00000287019,0.0
ENSG00000286477,0.0
ENSG00000286436,0.0
ENSG00000287517,0.0
ENSG00000230000,0.0
ENSG00000268181,0.0
ENSG00000287588,0.0
ENSG00000287699,0.0
ENSG00000287985,0.0
ENSG00000286456,0.0
ENSG00000287317,0.0
ENSG00000287580,0.0
ENSG00000287869,0.0
ENSG00000286342,0.0
LINC03129,0.0
ENSG00000226824,0.0
SPDYE21,0.0
ENSG00000285886,0.0
SPDYE8,0.0
SPDYE9,0.0
ENSG00000274080,0.0016985432
ENSG00000287815,0.0
GTF2I-AS1,0.0
SPDYE13,0.0
SPDYE14,0.0
SPDYE15,0.0
ENSG00000285666,0.0
ENSG00000231183,0.0
ENSG00000287519,0.0
ENSG00000285892,0.0
ENSG00000286855,0.0
MAGI2-AS3,0.17836562
ENSG00000287488,0.0
STEAP2-AS1,0.0
ENSG00000286411,0.0
ENSG00000287672,0.0
ENSG00000243107,0.0
ENSG00000287932,0.0
ENSG00000286742,0.0
ENSG00000285964,0.0
ENSG00000284707,0.0025901047
ENSG00000286305,0.0
ENSG00000286921,0.0
ENSG00000286923,0.0
ENSG00000287631,0.0
ENSG00000286938,0.0
ENSG00000272219,0.000890571
ENSG00000286830,0.0
LHFPL3-AS1,0.00042343224
ENSG00000243797,0.0
ENSG00000286076,0.0
ENSG00000286013,0.0
PRKAR2B-AS1,0.0
ENSG00000287186,0.0
ENSG00000228540,0.0
ENSG00000287011,0.0
ENSG00000225457,0.0053957454
ENSG00000287592,0.0
ENSG00000282859,0.0
ENSG00000237870,0.0
ST7-OT4,0.0018916494
ENSG00000287829,0.0
ENSG00000286390,0.0
ENSG00000287827,0.0
ENSG00000287554,0.0
ENSG00000287568,0.0
ENSG00000286722,0.0
ENSG00000286380,0.0
COPG2IT1,0.0
ENSG00000287547,0.0
MKLN1-AS,0.007267091
ENSG00000286458,0.0
ENSG00000287733,0.0
ENSG00000285904,0.0
ENSG00000285841,0.0
ENSG00000286831,0.0
ENSG00000286569,0.0
ENSG00000230190,0.0
ENSG00000287636,0.0
ENSG00000286180,0.0
ENSG00000286171,0.0
ENSG00000286912,0.0
WDR86-AS1,0.008226251
PRKAG2-AS2,0.036573954
ENSG00000286565,0.0
ENSG00000285524,0.0
ENSG00000287744,0.0
ENSG00000286461,0.0
ENSG00000260426,0.0
ENSG00000288051,0.0
ENSG00000283128,0.0
ENSG00000287610,0.0
ENSG00000231515,0.0
ENSG00000285821,0.0
ENSG00000286407,0.0
LINC00689,0.0
ENSG00000287184,0.0
ENSG00000272812,0.0078082993
ENSG00000254207,0.0
ENSG00000287464,0.0
ENSG00000285957,0.0
ENSG00000287970,0.0
ENSG00000287740,0.0
ENSG00000253162,0.0
ENSG00000285861,0.0
ENSG00000286934,0.0
ENSG00000288110,0.0
ENSG00000285977,0.0
ENSG00000286969,0.0
ENSG00000288076,0.0
ENSG00000287747,0.0
FAM90A7,0.0
FAM90A22,0.0
FAM90A23,0.0
FAM90A14,0.0
FAM90A18,0.0
FAM90A16,0.0
FAM90A8,0.0
FAM90A17,0.0
FAM90A19,0.0
FAM90A9,0.0
FAM90A10,0.0
ENSG00000286910,0.0
ENSG00000285675,0.0
ENSG00000285606,0.0
ENSG00000261451,0.006158532
ENSG00000269918,0.01035767
ENSG00000255310,0.00075822056
ENSG00000254936,0.0006392059
ENSG00000254556,0.002918026
ENSG00000286985,0.0
ENSG00000287755,0.0
ENSG00000283674,0.0075320504
ENSG00000287134,0.0
ENSG00000286798,0.0
ENSG00000255076,0.0
ENSG00000287476,0.0
ENSG00000279932,0.0027358811
ENSG00000287303,0.0
ENSG00000285624,0.0
ENSG00000286346,0.0
ENSG00000177725,0.0
ENSG00000285881,0.0
ENSG00000287467,0.0
ENSG00000261026,0.0
ENSG00000253125,0.0
ENSG00000287812,0.0
ENSG00000253142,0.0
TNFRSF10A-DT,0.002682788
LOXL2-AS1,0.001937943
ENSG00000287166,0.0
ENSG00000287185,0.0
ENSG00000285890,0.0
ENSG00000253430,0.0
ENSG00000254362,0.0
ENSG00000286804,0.0
ENSG00000254370,0.0
HMBOX1-IT1,0.0
ENSG00000259366,0.0020199434
ENSG00000285601,0.0
ENSG00000260253,0.0
ENSG00000285669,0.0
ENSG00000287590,0.0
ENSG00000287204,0.0
ENSG00000286648,0.0
NRG1-IT1,0.0
NRG1-IT3,0.0
ENSG00000286131,0.0
ENSG00000287152,0.0
ENSG00000286693,0.0
ENSG00000253123,0.004031474
ENSG00000260949,0.0
ENSG00000286677,0.0
ENSG00000285632,0.0
ENSG00000253586,0.0019428191
ENSG00000253838,0.0
ENSG00000253509,0.0
ENSG00000287535,0.0
ENSG00000286837,0.0
ENSG00000286484,0.0
ENSG00000286554,0.0
ENSG00000285992,0.0
ENSG00000269924,0.0008123686
ENSG00000287959,0.0
ENSG00000286878,0.0
ENSG00000286701,0.0
ENSG00000253849,0.0
ENSG00000253475,0.0
ENSG00000271555,0.0
ENSG00000286471,0.0
ENSG00000286348,0.0
ENSG00000254325,0.0
ENSG00000287301,0.0
ENSG00000288041,0.0
ENSG00000253281,0.0
ENSG00000286578,0.0
ENSG00000254048,0.0
ENSG00000287975,0.0
ENSG00000285971,0.0
ENSG00000287105,0.0
ENSG00000287844,0.0
ENSG00000287615,0.0
ENSG00000254330,0.0
ENSG00000287998,0.0
SNHG6,0.3302019
ENSG00000287214,0.0
ENSG00000287230,0.0
ENSG00000253726,0.0
ENSG00000237061,0.0
ENSG00000286113,0.0
ENSG00000287352,0.0
ENSG00000253681,0.0
ENSG00000260398,0.0
ENSG00000286675,0.0
MITA1,0.0
ENSG00000287052,0.0
ENSG00000285758,0.0
ENSG00000272518,0.001999718
ENSG00000286763,0.0
LINC02849,0.0
ENSG00000287927,0.0
WWP1-AS1,0.005634494
ENSG00000286984,0.0
ENSG00000254219,0.0
ENSG00000288005,0.0
FLJ46284,0.003340673
ENSG00000287322,0.0
ENSG00000270077,0.0
ENSG00000287654,0.0
ENSG00000253532,0.0
ENSG00000287952,0.0
ENSG00000260368,0.0
LINC03090,0.0
ENSG00000287479,0.0
ENSG00000283959,0.0035697802
ENSG00000286337,0.0
ENSG00000179577,0.0
ZFPM2-AS1,0.001735306
ENSG00000254141,0.0
ENSG00000287289,0.0
ENSG00000287208,0.0
ENSG00000286766,0.0
ENSG00000287949,0.0
ENSG00000287942,0.0
ENSG00000286946,0.0
ENSG00000287819,0.0
ENSG00000286937,0.0
ENSG00000287826,0.0
ENSG00000253622,0.0
ENSG00000286308,0.0
ENSG00000286282,0.0
ENSG00000253372,0.0
ENSG00000287657,0.0
ENSG00000286955,0.0
LINC02964,0.0
ENSG00000287781,0.0
ENSG00000286266,0.0
ENSG00000286010,0.0
ENSG00000286034,0.0
LINC00824,0.0018873261
ENSG00000287785,0.0
ENSG00000287195,0.0
ASAP1-IT2,0.0037111244
ENSG00000287201,0.0
ENSG00000286535,0.0
ENSG00000253259,0.0
ENSG00000287095,0.0
ENSG00000270137,0.0
PTCSC1,0.0
ENSG00000288067,0.0
ENSG00000286927,0.0
ENSG00000285683,0.0
ENSG00000285817,0.0
PEG13,0.0019826097
ENSG00000261655,0.009146423
ENSG00000287325,0.0
ENSG00000287677,0.0
ENSG00000287332,0.0
LY6S-AS1,0.001048535
ENSG00000287576,0.0
ENSG00000287222,0.0
ENSG00000255343,0.000842276
ENSG00000285599,0.0
ENSG00000288096,0.0
ENSG00000255182,0.0009533341
ENSG00000286681,0.0
ENSG00000287480,0.0
ENSG00000228115,0.0
ENSG00000286684,0.0
ENSG00000287465,0.0
ENSG00000286670,0.0
ENSG00000230001,0.0018577758
ENSG00000287759,0.0
ENSG00000286162,0.0
ENSG00000224972,0.0
ENSG00000285688,0.0
ENSG00000288042,0.0
ENSG00000235389,0.0
ENSG00000286474,0.0
ENSG00000285784,0.0
ENSG00000285637,0.0
ENSG00000234740,0.0
ENSG00000286500,0.0
ENSG00000285911,0.0
ENSG00000260912,0.016165968
ENSG00000286685,0.0
MIR31HG,0.0
ENSG00000266446,0.0
ENSG00000287696,0.0
ENSG00000287318,0.0
ENSG00000287355,0.0
EMICERI,0.0
ENSG00000260412,0.001736227
ENSG00000287551,0.0
ENSG00000287038,0.0
ENSG00000286322,0.0
ENSG00000287063,0.0
ENSG00000287495,0.0
ENSG00000286782,0.0
ENSG00000287287,0.0
ENSG00000287986,0.0
ENSG00000287514,0.0
ENSG00000287838,0.0
ENSG00000276412,0.0
ENSG00000275297,0.0
FAM27C,0.0
ENSG00000285580,0.0
ENSG00000287329,0.0
FAM27E3,0.0026513243
ENSG00000275493,0.0
ENSG00000229019,0.00074384554
ENSG00000243888,0.0
ENSG00000274421,0.00745151
ENSG00000286823,0.0
ENSG00000286840,0.0
ENSG00000286944,0.0
ENSG00000229587,0.0010480778
ENSG00000286332,0.0
ENSG00000286612,0.0
ENSG00000286451,0.0
ENSG00000285987,0.0
ENSG00000285556,0.0
ENSG00000287930,0.0
ENSG00000285634,0.0
ENSG00000287333,0.0
LINC02834,0.0
ENSG00000286842,0.0
DAPK1-IT1,0.0044763433
LINC03026,0.0
ENSG00000287769,0.0
ENSG00000286414,0.0
ENSG00000224945,0.0013605288
ENSG00000285907,0.0
ENSG00000287212,0.0
ENSG00000285650,0.0
ENSG00000288062,0.0
ENSG00000286834,0.0
ENSG00000286850,0.0
ENSG00000288023,0.0
ENSG00000230815,0.00031408304
ENSG00000236095,0.0
ENSG00000285807,0.0
ENSG00000287187,0.0
ENSG00000286835,0.0
ENSG00000287302,0.0
ENSG00000286375,0.0
ENSG00000287070,0.0
ENSG00000285706,0.0
ENSG00000287955,0.0
ENSG00000286536,0.0
ENSG00000287233,0.0
LINC02977,0.009154433
ENSG00000285820,0.0
ENSG00000269970,0.0
ENSG00000261094,0.005349935
ENSG00000286718,0.0
MIR600HG,0.0019277589
ENSG00000231227,0.0
ENSG00000227200,0.0
ENSG00000287782,0.0
PBX3-DT,0.0
ENSG00000238010,0.0
ENSG00000286428,0.0
ENSG00000271833,0.0036561487
ENSG00000286196,0.0
ENSG00000273186,0.00079969456
ENSG00000280474,0.0
ENSG00000287234,0.0
LINC00963,0.09690053
ENSG00000286078,0.0
ENSG00000286547,0.0
ENSG00000224992,0.0
ENSG00000286502,0.0
ENSG00000260190,0.0
ENSG00000260996,0.0033313169
ENSG00000288234,0.0
ENSG00000205740,0.0019724523
ENSG00000287043,0.0
ENSG00000282390,0.0
ENSG00000233052,0.0
ENSG00000287653,0.0
ENSG00000286858,0.0
ENSG00000287560,0.0
ENSG00000287428,0.0
ENSG00000286610,0.0
ENSG00000287175,0.0
ENSG00000287246,0.0
ENSG00000287023,0.0
AKR1C8,0.0
ENSG00000287848,0.0
ENSG00000287566,0.0
ENSG00000287235,0.0
PRKCQ-AS1,0.014672354
ENSG00000287277,0.0
ENSG00000287120,0.0
ENSG00000287309,0.0
LINC00710,0.0
ENSG00000285994,0.0
ENSG00000285520,0.0
ENSG00000286514,0.0
ENSG00000285671,0.0
ENSG00000287925,0.0
ENSG00000225213,0.0
ENSG00000286958,0.0
ENSG00000235020,0.0
ENSG00000285852,0.0
ENSG00000287613,0.0
ENSG00000286881,0.0
ENSG00000279623,0.0017197138
ENSG00000286832,0.0
ENSG00000233451,0.0
ENSG00000286810,0.0
ENSG00000286924,0.0
ENSG00000287124,0.0
ENSG00000286442,0.0
ENSG00000286951,0.0
ENSG00000285750,0.0
LINC02680,0.0
ENSG00000286413,0.0
LINC01517,0.0044089532
ENSG00000287402,0.0
ENSG00000259994,0.0064301714
ENSG00000285824,0.0
ENSG00000287420,0.0
ENSG00000285630,0.0
ENSG00000272914,0.0014377607
ENSG00000286694,0.0
ENSG00000286409,0.0
ENSG00000287278,0.0
ENSG00000269952,0.0006240647
ENSG00000287945,0.0
ENSG00000287528,0.0
ENSG00000285884,0.0
ENSG00000285712,0.0
ENSG00000287852,0.0
ENSG00000287901,0.0
ENSG00000287173,0.0
FAM245B,0.0
ENSG00000285786,0.0
ARHGAP22-IT1,0.0
ENSG00000251413,0.0
ENSG00000286993,0.0
ENSG00000228403,0.0
ENSG00000241577,0.0
ENSG00000233665,0.0
ENSG00000285803,0.0
ENSG00000286401,0.0
ENSG00000287221,0.0
ENSG00000229711,0.0
ENSG00000235279,0.0
ENSG00000285958,0.0
ENSG00000236958,0.0029787447
ENSG00000236744,0.0
ENSG00000287016,0.0
ENSG00000287969,0.0
ENSG00000288052,0.0
ENSG00000288011,0.0
LINC02929,0.0
ENSG00000286373,0.0
ENSG00000260400,0.006816139
ENSG00000285871,0.0
ENSG00000287306,0.0
ENSG00000282915,0.0
ENSG00000272627,0.0
PPP3CB-AS1,0.023535974
ENSG00000225761,0.0
ENSG00000285810,0.0
ENSG00000286715,0.0
ENSG00000268659,0.0017016294
ENSG00000228280,0.00076957815
DLG5-AS1,0.0051131705
ENSG00000288090,0.0
ENSG00000272489,0.026712304
ENSG00000283913,0.003751263
ENSG00000287358,0.0
ENSG00000285739,0.0
NRG3-AS1,0.0
ENSG00000286876,0.0
CERNA2,0.0
ENSG00000287057,0.0
ENSG00000287475,0.0
ENSG00000286359,0.0
ADIRF-AS1,0.009604771
ENSG00000237280,0.0022079502
ENSG00000287077,0.0
ENSG00000286445,0.0
ENSG00000286116,0.0
ENSG00000287150,0.0
ENSG00000286981,0.0
ENSG00000286795,0.0
ENSG00000280660,0.0
ENSG00000244332,0.0
ENSG00000240527,0.0
ENSG00000287009,0.0
ENSG00000286683,0.0
HPS1-AS1,0.0
LBX1-AS1,0.0
ENSG00000286489,0.0
C10orf95-AS1,0.04963448
ENSG00000286575,0.0
ENSG00000226431,0.0
ENSG00000287419,0.0
ENSG00000287732,0.0
ENSG00000286609,0.0
ENSG00000287047,0.0
ADD3-AS1,0.0027253467
ENSG00000287231,0.0
ENSG00000285676,0.0
ENSG00000260917,0.019992054
LINC02935,0.0
ENSG00000286289,0.0
ENSG00000287857,0.0
ENSG00000285540,0.0
ENSG00000285582,0.0
ENSG00000285587,0.0
ENSG00000287655,0.0
ENSG00000288172,0.0
LINC02944,0.004234431
ENSG00000277687,0.0010025831
GRK5-IT1,0.0
LINC02930,0.00019608521
ENSG00000287936,0.0
ENSG00000285715,0.0
ENSG00000285973,0.0
ENSG00000285955,0.0
SPADH,0.0
ENSG00000286344,0.0
ENSG00000287768,0.0
ENSG00000271434,0.0
ENSG00000249456,0.0
ENSG00000228021,0.0
ENSG00000287609,0.0
ENSG00000287326,0.0
ENSG00000227076,0.0
ENSG00000287427,0.0
ENSG00000285615,0.0
ENSG00000287466,0.0
EBF3-AS1,0.0
ENSG00000285529,0.0
ENSG00000286295,0.0
ENSG00000286789,0.0
ENSG00000288107,0.0
ENSG00000287327,0.0
ENSG00000288033,0.0
PANO1,0.0
ENSG00000286275,0.0
ENSG00000287935,0.0
LINC02689,0.0
